entity_key,class_name,display_name,package,module,extends,abstract,entity,schema,table,photo_adapter_required,existing_actions,custom_action_candidates,eligibility,eligibility_reason,source_path
ais.database.model.sekolah.Hukuman,Hukuman,Hukuman,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,hukuman,False,ais\action\master\sekolah\HukumanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\Hukuman.java
ais.database.model.sekolah.InterviewCalonSiswa,InterviewCalonSiswa,Interview Calon Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,interview_calon_siswa,False,ais\action\master\sekolah\InterviewCalonSiswaAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: View; mempunyai aksi khusus existing,ais\database\model\sekolah\InterviewCalonSiswa.java
ais.database.model.sekolah.ItemBiayaSekolah,ItemBiayaSekolah,Item Biaya Sekolah,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,item_biaya_sekolah,False,ais\action\master\sekolah\ItemBiayaSekolahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ItemBiayaSekolah.java
ais.database.model.sekolah.JabatanKegiatanKesiswaan,JabatanKegiatanKesiswaan,Jabatan Kegiatan Kesiswaan,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jabatan_kegiatan_kesiswaan,False,ais\action\master\sekolah\JabatanKegiatanKesiswaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JabatanKegiatanKesiswaan.java
ais.database.model.sekolah.JabatanOrganisasiSiswa,JabatanOrganisasiSiswa,Jabatan Organisasi Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jabatan_organisasi_siswa,False,ais\action\master\sekolah\JabatanOrganisasiSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JabatanOrganisasiSiswa.java
ais.database.model.sekolah.JadwalPelajaran,JadwalPelajaran,Jadwal Pelajaran,ais.database.model.sekolah,sekolah,ais.database.model.VOPembelajaran,False,True,sekolah,jadwal_pelajaran,False,ais\action\master\sekolah\JadwalPelajaranAction.java,onMasa|onLaporanJadwalPelajaran|onEvent|onAddExternal|onAddBerdasarKurikulum|onCopyJadwalPelajaran|onDeleteJadwalPelajaran,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JadwalPelajaran.java
ais.database.model.sekolah.JadwalPertemuanPSB,JadwalPertemuanPSB,Jadwal Pertemuan P S B,ais.database.model.sekolah,sekolah,ais.database.model.VOPembelajaran,False,True,sekolah,jadwal_pertemuan_psb,False,ais\action\master\sekolah\JadwalPertemuanPSBAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JadwalPertemuanPSB.java
ais.database.model.sekolah.JadwalUjianPSB,JadwalUjianPSB,Jadwal Ujian P S B,ais.database.model.sekolah,sekolah,ais.database.model.VOPembelajaran,False,True,sekolah,jadwal_ujian_psb,False,ais\action\master\sekolah\JadwalUjianPSBAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JadwalUjianPSB.java
ais.database.model.sekolah.JamPelajaran,JamPelajaran,Jam Pelajaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jam_pelajaran,False,ais\action\master\sekolah\JamPelajaranAction.java,onMasa|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JamPelajaran.java
ais.database.model.sekolah.JenisAktiftasHarianDefault,JenisAktiftasHarianDefault,Jenis Aktiftas Harian Default,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_aktiftas_harian_default,False,ais\action\master\sekolah\JenisAktiftasHarianDefaultAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisAktiftasHarianDefault.java
ais.database.model.sekolah.JenisBiayaSekolah,JenisBiayaSekolah,Jenis Biaya Sekolah,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_biaya_sekolah,False,ais\action\master\sekolah\JenisBiayaSekolahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisBiayaSekolah.java
ais.database.model.sekolah.JenisCatatanGuru,JenisCatatanGuru,Jenis Catatan Guru,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_catatan_guru,False,ais\action\master\sekolah\JenisCatatanGuruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisCatatanGuru.java
ais.database.model.sekolah.JenisCatatanKelasSiswa,JenisCatatanKelasSiswa,Jenis Catatan Kelas Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_catatan_kelas_siswa,False,ais\action\master\sekolah\JenisCatatanKelasSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisCatatanKelasSiswa.java
ais.database.model.sekolah.JenisCatatanSiswa,JenisCatatanSiswa,Jenis Catatan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_catatan_siswa,False,ais\action\master\sekolah\JenisCatatanSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisCatatanSiswa.java
ais.database.model.sekolah.JenisGuru,JenisGuru,Jenis Guru,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_guru,False,ais\action\master\sekolah\JenisGuruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisGuru.java
ais.database.model.sekolah.JenisItemPenilaianSiswa,JenisItemPenilaianSiswa,Jenis Item Penilaian Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_item_penilaian_siswa,False,ais\action\master\sekolah\JenisItemPenilaianSiswaAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Temp; mempunyai aksi khusus existing,ais\database\model\sekolah\JenisItemPenilaianSiswa.java
ais.database.model.sekolah.JenisJadwalPelajaran,JenisJadwalPelajaran,Jenis Jadwal Pelajaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_jadwal_pelajaran,False,ais\action\master\sekolah\JenisJadwalPelajaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisJadwalPelajaran.java
ais.database.model.sekolah.JenisKelompokKegiatanKesiswaan,JenisKelompokKegiatanKesiswaan,Jenis Kelompok Kegiatan Kesiswaan,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_kelompok_kegiatan_kesiswaan,False,ais\action\master\sekolah\JenisKelompokKegiatanKesiswaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisKelompokKegiatanKesiswaan.java
ais.database.model.sekolah.JenisLaporanJadwalSekolah,JenisLaporanJadwalSekolah,Jenis Laporan Jadwal Sekolah,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_laporan_jadwal_sekolah,False,ais\action\master\sekolah\JenisLaporanJadwalSekolahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisLaporanJadwalSekolah.java
ais.database.model.sekolah.JenisMateriHarianDefault,JenisMateriHarianDefault,Jenis Materi Harian Default,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_materi_harian_default,False,ais\action\master\sekolah\JenisMateriHarianDefaultAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisMateriHarianDefault.java
ais.database.model.sekolah.JenisNilaiHuruf,JenisNilaiHuruf,Jenis Nilai Huruf,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_nilai_huruf,False,ais\action\master\sekolah\JenisNilaiHurufAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisNilaiHuruf.java
ais.database.model.sekolah.JenisNilaiSiswa,JenisNilaiSiswa,Jenis Nilai Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_nilai_siswa,False,ais\action\master\sekolah\JenisNilaiSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisNilaiSiswa.java
ais.database.model.sekolah.JenisPenilaian,JenisPenilaian,Jenis Penilaian,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_penilaian,False,ais\action\master\sekolah\JenisPenilaianAction.java,onItemPenilaian|onNilaiHuruf|onJenisNilaiHuruf|onGrupKategori|onGrupPenilaian|onKategoriPenilaian|onKonstanta|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisPenilaian.java
ais.database.model.sekolah.JenisRaporSiswa,JenisRaporSiswa,Jenis Rapor Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_rapor_siswa,False,ais\action\master\sekolah\JenisRaporSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisRaporSiswa.java
ais.database.model.sekolah.JenisSKGuru,JenisSKGuru,Jenis S K Guru,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_sk_guru,False,ais\action\master\sekolah\JenisSKGuruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisSKGuru.java
ais.database.model.sekolah.JenisSekolah,JenisSekolah,Jenis Sekolah,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_sekolah,False,ais\action\master\sekolah\JenisSekolahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisSekolah.java
ais.database.model.sekolah.JenisTinggalSiswa,JenisTinggalSiswa,Jenis Tinggal Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,jenis_tinggal_mahasiswa,False,ais\action\master\sekolah\JenisTinggalSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\JenisTinggalSiswa.java
ais.database.model.sekolah.KanalPembayaran,KanalPembayaran,Kanal Pembayaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kanal_pembayaran,False,ais\action\master\sekolah\KanalPembayaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KanalPembayaran.java
ais.database.model.sekolah.KategoriItemPenilaianSiswa,KategoriItemPenilaianSiswa,Kategori Item Penilaian Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kategori_item_penilaian_siswa,False,ais\action\master\sekolah\KategoriItemPenilaianSiswaAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Temp; mempunyai aksi khusus existing,ais\database\model\sekolah\KategoriItemPenilaianSiswa.java
ais.database.model.sekolah.KategoriPrestasiSiswa,KategoriPrestasiSiswa,Kategori Prestasi Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kategori_prestasi_siswa,False,ais\action\master\sekolah\KategoriPrestasiSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KategoriPrestasiSiswa.java
ais.database.model.sekolah.KebutuhanKhususSiswa,KebutuhanKhususSiswa,Kebutuhan Khusus Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kebutuhan_khusus_siswa,False,ais\action\master\sekolah\KebutuhanKhususSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KebutuhanKhususSiswa.java
ais.database.model.sekolah.KegiatanKesiswaan,KegiatanKesiswaan,Kegiatan Kesiswaan,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kegiatan_kesiswaan,False,ais\action\master\sekolah\KegiatanKesiswaanAction.java,onKelompokKegiatanKesiswaan|onForm|onRekapBerdasarJabatan|onRekapBerdasarSkala|onRekapBerdasarKelompok|onRekapBerdasarDetailKelompok|onUploadData|onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KegiatanKesiswaan.java
ais.database.model.sekolah.KegiatanSiswa,KegiatanSiswa,Kegiatan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kegiatan_siswa,False,ais\action\master\sekolah\KegiatanSiswaAction.java,onRekapData|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KegiatanSiswa.java
ais.database.model.sekolah.KelasLesSiswa,KelasLesSiswa,Kelas Les Siswa,ais.database.model.sekolah,sekolah,ais.database.model.VOPembelajaran,False,True,sekolah,kelas_les,False,ais\action\master\sekolah\KelasLesSiswaAction.java,onMasa|onSertifikat|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelasLesSiswa.java
ais.database.model.sekolah.KelasSiswa,KelasSiswa,Kelas Siswa,ais.database.model.sekolah,sekolah,ais.database.model.VoKunci,False,True,sekolah,kelas,False,ais\action\master\sekolah\KelasSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelasSiswa.java
ais.database.model.sekolah.KelasSiswaPSB,KelasSiswaPSB,Kelas Siswa P S B,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelas_siswa_psb,False,ais\action\master\KelasSiswaPSBAction.java|ais\action\master\sekolah\KelasSiswaPSBAction.java,onEvent|onCetakAbsensi|onCetakBau|onCetakAlbum,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelasSiswaPSB.java
ais.database.model.sekolah.KelompokGelombang,KelompokGelombang,Kelompok Gelombang,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_gelombang,False,ais\action\master\sekolah\KelompokGelombangAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokGelombang.java
ais.database.model.sekolah.KelompokJamPelajaran,KelompokJamPelajaran,Kelompok Jam Pelajaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_jam_pelajaran,False,ais\action\master\sekolah\KelompokJamPelajaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokJamPelajaran.java
ais.database.model.sekolah.KelompokKegiatanKesiswaan,KelompokKegiatanKesiswaan,Kelompok Kegiatan Kesiswaan,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,public,kelompok_kegiatan_kesiswaan,False,ais\action\master\sekolah\KelompokKegiatanKesiswaanAction.java,onKelompokAspek|onJabatanKegiatanKesiswaan|onSkalaKegiatanKesiswaan|onNilaiKegiatanKesiswaan|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokKegiatanKesiswaan.java
ais.database.model.sekolah.KelompokKegiatanSiswa,KelompokKegiatanSiswa,Kelompok Kegiatan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_kegiatan_siswa,False,ais\action\master\sekolah\KelompokKegiatanSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokKegiatanSiswa.java
ais.database.model.sekolah.KelompokMatapelajaran,KelompokMatapelajaran,Kelompok Matapelajaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_matapelajaran,False,ais\action\master\sekolah\KelompokMatapelajaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokMatapelajaran.java
ais.database.model.sekolah.KelompokParameterTambahanCalonSiswa,KelompokParameterTambahanCalonSiswa,Kelompok Parameter Tambahan Calon Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_parameter_tambahan_calon_siswa,False,ais\action\master\sekolah\KelompokParameterTambahanCalonSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokParameterTambahanCalonSiswa.java
ais.database.model.sekolah.KelompokParameterTambahanCatatanGuru,KelompokParameterTambahanCatatanGuru,Kelompok Parameter Tambahan Catatan Guru,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_parameter_tambahan_catatan_guru,False,ais\action\master\sekolah\KelompokParameterTambahanCatatanGuruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokParameterTambahanCatatanGuru.java
ais.database.model.sekolah.KelompokParameterTambahanCatatanKelasSiswa,KelompokParameterTambahanCatatanKelasSiswa,Kelompok Parameter Tambahan Catatan Kelas Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_parameter_tambahan_catatan_kelas_siswa,False,ais\action\master\sekolah\KelompokParameterTambahanCatatanKelasSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokParameterTambahanCatatanKelasSiswa.java
ais.database.model.sekolah.KelompokParameterTambahanCatatanSiswa,KelompokParameterTambahanCatatanSiswa,Kelompok Parameter Tambahan Catatan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_parameter_tambahan_alur_sop,False,ais\action\master\sekolah\KelompokParameterTambahanCatatanSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokParameterTambahanCatatanSiswa.java
ais.database.model.sekolah.KelompokPendaftaranPsb,KelompokPendaftaranPsb,Kelompok Pendaftaran Psb,ais.database.model.sekolah,sekolah,ais.database.model.sop.DataSop,False,True,sekolah,kelompok_pendaftaran_psb,False,ais\action\master\sekolah\KelompokPendaftaranPsbAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokPendaftaranPsb.java
ais.database.model.sekolah.KelompokStatusKeluarSiswa,KelompokStatusKeluarSiswa,Kelompok Status Keluar Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kelompok_status_keluar_siswa,False,ais\action\master\sekolah\KelompokStatusKeluarSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KelompokStatusKeluarSiswa.java
ais.database.model.sekolah.KunjunganSiswa,KunjunganSiswa,Kunjungan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kunjungan_siswa,False,ais\action\master\sekolah\KunjunganSiswaAction.java,onEvent|onKodeSiswa,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KunjunganSiswa.java
ais.database.model.sekolah.KurikulumSekolah,KurikulumSekolah,Kurikulum Sekolah,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,kurikulum_sekolah,False,ais\action\master\sekolah\KurikulumSekolahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\KurikulumSekolah.java
ais.database.model.sekolah.MasaJadwalPelajaran,MasaJadwalPelajaran,Masa Jadwal Pelajaran,ais.database.model.sekolah,sekolah,ais.database.model.VoKunci,False,True,sekolah,masa_jadwal_pelajaran,False,ais\action\master\sekolah\MasaJadwalPelajaranAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\MasaJadwalPelajaran.java
ais.database.model.sekolah.Matapelajaran,Matapelajaran,Matapelajaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,matapelajaran,False,ais\action\master\sekolah\MatapelajaranAction.java,onSubMatapelajaran|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\Matapelajaran.java
ais.database.model.sekolah.NilaiHurufSekolah,NilaiHurufSekolah,Nilai Huruf Sekolah,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,nilai_huruf_sekolah,False,ais\action\master\sekolah\NilaiHurufSekolahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\NilaiHurufSekolah.java
ais.database.model.sekolah.NilaiKegiatanKesiswaan,NilaiKegiatanKesiswaan,Nilai Kegiatan Kesiswaan,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,nilai_kegiatan_kesiswaan,False,ais\action\master\sekolah\NilaiKegiatanKesiswaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\NilaiKegiatanKesiswaan.java
ais.database.model.sekolah.OrganisasiSiswa,OrganisasiSiswa,Organisasi Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,organisasi_siswa,False,ais\action\master\sekolah\OrganisasiSiswaAction.java,onJabatanOrganisasiSiswa|onUploadData|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\OrganisasiSiswa.java
ais.database.model.sekolah.PaketPsb,PaketPsb,Paket Psb,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,paket_psb,False,ais\action\master\sekolah\PaketPsbAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\PaketPsb.java
ais.database.model.sekolah.ParameterTambahanCatatanGuru,ParameterTambahanCatatanGuru,Parameter Tambahan Catatan Guru,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,parameter_tambahan_catatan_guru,False,ais\action\master\sekolah\ParameterTambahanCatatanGuruAction.java,onResetParameter|onManajemenKelompok|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ParameterTambahanCatatanGuru.java
ais.database.model.sekolah.ParameterTambahanCatatanKelasSiswa,ParameterTambahanCatatanKelasSiswa,Parameter Tambahan Catatan Kelas Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,parameter_tambahan_catatan_kelas_siswa,False,ais\action\master\sekolah\ParameterTambahanCatatanKelasSiswaAction.java,onResetParameter|onManajemenKelompok|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ParameterTambahanCatatanKelasSiswa.java
ais.database.model.sekolah.ParameterTambahanCatatanSiswa,ParameterTambahanCatatanSiswa,Parameter Tambahan Catatan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,parameter_tambahan_alur_sop,False,ais\action\master\sekolah\ParameterTambahanCatatanSiswaAction.java,onResetParameter|onManajemenKelompok|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ParameterTambahanCatatanSiswa.java
ais.database.model.sekolah.ParameterTambahanGelombangPendaftaranPsb,ParameterTambahanGelombangPendaftaranPsb,Parameter Tambahan Gelombang Pendaftaran Psb,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,parameter_tambahan_gelombang_pendaftaran_psb,False,ais\action\master\sekolah\ParameterTambahanGelombangPendaftaranPsbAction.java,onResetParameter|onManajemenKelompok|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ParameterTambahanGelombangPendaftaranPsb.java
ais.database.model.sekolah.ParameterTambahanKegiatanSiswa,ParameterTambahanKegiatanSiswa,Parameter Tambahan Kegiatan Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,parameter_tambahan_kegiatan_siswa,False,ais\action\master\sekolah\ParameterTambahanKegiatanSiswaAction.java,onResetParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ParameterTambahanKegiatanSiswa.java
ais.database.model.sekolah.ParameterVerifikasiCalonSiswa,ParameterVerifikasiCalonSiswa,Parameter Verifikasi Calon Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,parameter_verifikasi_calon_siswa,False,ais\action\master\sekolah\ParameterVerifikasiCalonSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\ParameterVerifikasiCalonSiswa.java
ais.database.model.sekolah.PekerjaanOrtuSiswa,PekerjaanOrtuSiswa,Pekerjaan Ortu Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,pekerjaan_ortu_siswa,False,ais\action\master\sekolah\PekerjaanOrtuSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\PekerjaanOrtuSiswa.java
ais.database.model.sekolah.Pelanggaran,Pelanggaran,Pelanggaran,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,pelanggaran,False,ais\action\master\sekolah\PelanggaranAction.java,onEvent|onDasbor,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\Pelanggaran.java
ais.database.model.sekolah.PelanggaranDanHukuman,PelanggaranDanHukuman,Pelanggaran Dan Hukuman,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,pelanggaran_dan_hukuman,False,ais\action\master\sekolah\PelanggaranDanHukumanAction.java,onEvent|onDasbor,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\PelanggaranDanHukuman.java
ais.database.model.sekolah.PelanggaranSiswa,PelanggaranSiswa,Pelanggaran Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,pelanggaran_siswa,False,ais\action\master\sekolah\PelanggaranSiswaAction.java,onEvent|onDasbor,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\PelanggaranSiswa.java
ais.database.model.sekolah.PembayaranSiswa,PembayaranSiswa,Pembayaran Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,pembayaran_siswa,False,ais\action\master\sekolah\PembayaranSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\PembayaranSiswa.java
ais.database.model.sekolah.PembinaSiswa,PembinaSiswa,Pembina Siswa,ais.database.model.sekolah,sekolah,ais.database.model.GeneralValueObject,False,True,sekolah,pembina_siswa,False,ais\action\master\sekolah\PembinaSiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\sekolah\PembinaSiswa.java
